Slot,M_4SRA,N_4SRA,MiSn_4SRA,M_2SRA,N_2SRA,MiSn_2SRA,j_start,Mi_FB,MiSn_FB,MiSn_T
2333,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2334,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2335,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2336,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2337,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2338,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2339,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2340,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2341,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2342,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2343,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2344,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2345,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2346,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2347,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2348,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2349,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2350,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2351,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2352,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2353,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2354,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2355,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2356,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2357,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2358,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2359,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2360,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2361,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2362,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2363,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2364,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2365,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2366,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2367,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2368,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2369,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2370,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2371,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2372,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2373,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2374,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2375,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2376,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2377,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2378,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2379,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2380,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2381,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2382,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2383,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2384,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2385,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2386,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2387,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2388,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2389,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2390,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2391,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2392,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2393,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2394,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2395,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2396,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2397,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2398,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2399,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2400,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2401,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2402,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2403,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2404,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2405,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2406,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2407,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2408,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2409,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2410,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2411,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2412,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2413,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2414,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2415,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2416,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2417,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2418,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2419,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2420,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2421,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2422,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2423,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2424,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2425,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2426,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2427,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2428,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2429,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2430,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2431,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2432,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2433,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2434,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2435,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2436,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2437,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2438,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2439,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2440,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2441,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2442,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2443,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2444,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2445,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2446,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2447,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2448,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2449,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2450,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2451,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2452,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2453,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2454,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2455,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2456,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2457,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2458,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2459,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2460,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2461,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2462,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2463,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2464,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2465,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2466,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2467,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2468,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2469,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2470,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2471,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2472,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2473,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2474,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2475,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2476,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2477,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2478,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2479,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2480,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2481,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2482,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2483,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2484,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2485,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2486,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2487,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2488,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2489,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2490,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2491,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2492,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2493,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2494,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2495,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2496,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2497,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2498,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2499,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2500,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2501,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2502,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2503,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2504,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2505,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2506,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2507,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2508,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2509,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2510,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2511,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2512,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2513,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2514,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2515,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2516,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2517,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2518,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2519,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2520,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2521,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2522,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2523,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2524,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2525,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2526,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2527,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2528,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2529,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2530,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2531,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2532,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2533,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2534,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2535,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2536,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2537,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2538,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2539,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2540,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2541,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2542,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2543,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2544,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2545,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2546,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2547,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2548,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2549,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2550,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2551,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2552,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2553,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2554,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2555,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2556,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2557,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2558,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2559,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2560,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2561,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2562,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2563,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2564,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2565,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2566,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2567,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2568,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2569,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2570,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2571,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2572,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2573,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2574,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2575,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2576,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2577,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2578,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2579,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2580,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2581,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2582,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2583,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2584,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2585,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2586,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2587,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2588,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2589,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2590,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2591,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2592,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2593,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2594,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2595,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2596,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2597,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2598,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2599,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2600,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2601,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2602,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2603,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2604,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2605,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2606,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2607,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2608,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2609,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2610,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2611,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2612,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2613,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2614,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2615,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2616,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2617,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2618,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2619,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2620,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2621,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2622,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2623,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2624,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2625,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2626,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2627,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2628,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2629,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2630,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2631,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2632,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2633,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2634,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2635,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2636,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2637,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2638,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2639,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2640,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2641,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2642,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2643,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2644,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2645,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2646,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2647,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2648,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2649,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2650,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2651,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
2652,540,27,0.0005,540,27,0.0005,12,2.0166548415154585e-32,0.0,0.001
